tweet,label,sentiment
wo ni sika a wo ti te se dwan ti hm yeble oh,negative,0
masa mo nte ka no ansa na refree apɔn ooyoo,negative,0
oh fior kor na wabon,negative,0
oh me too my g paa die oo weide3 y3nkafra💔😭,negative,0
adware3 twice ni3 3nfa bi da🤣,negative,0
ahumobro nti de biara ɔman no nkɔsuo bɛka akyiri 🤦🏾‍♂️,negative,0
bella nso na no y3 kate kate papa 😂😂😂,negative,0
adwuma b3n na wo y3 a wo ma obi ba baa 10 million bosome biara noanka wob3 ware biribi wei massa gyae gyimii no na sua nyansa,negative,0
3yaa na mo yale,negative,0
nyansa doduor yɛ gyimie 🤣🤣🤣,negative,0
wo nya akuko funu ahh wonnya👇,negative,0
wo di lampard akyi aaa wo b3 kasa saaa,negative,0
yɛntu gold wɔ wo krom nti ka nkwaseasem,negative,0
tuesday nso y3hye jama mmofra yi agyimi o benada paa na mo nni hwee y3 enti morey3 dede 3ha nnipa wo fidua yi mu,negative,0
anka who make we blame me kofi sika anaaa se sen,negative,0
dead goat paaa hmmm foooluwa kasa de33 mo nim ka oo🤦‍♀️,negative,0
wani bri me ooooooooo,negative,0
woankasa wagyimi nti i wont mind u sia barima gyimifo tese woi dont hav to mind u,negative,0
asɛm no ayɛ kɛse,negative,0
masa gyae jon nu na y3n ka twi,negative,0
im going through alot nyinaaa saaa obaa nti wagyimi paaa🤣🤣k p3 sika wai🤣,negative,0
hmmmm nyame be tua mo nyinaaaaa ka abruour ne bayie no nyinaaaa b3br3 paaaa nsa moawu,negative,0
krom aye shi ooh aban tua salaries y3,negative,0
rasta de3 anka school fa wo ho b3n reggae ne dancehall 3w h ooo nanso rasta se daabi b3k school 😂😂😂,negative,0
3y3 paa ne kwasiaa saa n,negative,0
herh dakura go kill me,negative,0
tune no wagyimi anaa,negative,0
itelyu herh so fvcking excruciating,negative,0
gyimie saaa na woa wu kwa 🤦🏾,negative,0
this kumasi girls english to be someway eeii brofo no nnyɛ me dɛ 🤣🤣,negative,0
na pereira nu wa gyimi anaa accept the offer then lef eerh,negative,0
😂😂 but squad fool ooo mo salah = no salad,negative,0
eiii enemy of progress ahomaso b3n na way3 eiii kooo,negative,0
ade3 b3kye koraa na mey3m hyehye me,negative,0
wode ka ampa fufu foo ben na woodi no,negative,0
na akan drama dier script fa wo ho ben,negative,0
di wo lane mu emfa ohia nka ns3m fuuu,negative,0
nyame betua mo ka paa,negative,0
ɔnyame bɛ tua mo ka wo ne wesley mathews no,negative,0
bruno nu wagyimi anaa herh 😂😂 akoa nim ball bor herh 😂😂,negative,0
kwasia ibe de tweet wey go bring back the dead bodiesaden na mua gyimi gyimi w twitter has koraa saakwasia jonu come tweet nuwhat happened kurasini,negative,0
gfa president paa na wo pitch ni,negative,0
🤣🤣🤣🤣🤣 kwame so wagyimi paa oo,negative,0
forget elevy n nana addo government na etw3 no y3 kwame dea 😂😂😂,negative,0
3nti bibinii b3y33 de3n w 3wiase 3ka gyimii ho,negative,0
wubisa question hunu aaa answer hunu na wunya,negative,0
kotoko team wei de3 gyes3 nyame ba mu,negative,0
3y3 a na moabodam ong nkwasiakeka saaa na ade akye,negative,0
hw3 s3 mabu fuel agu me car mu na me injector inlet agye poof poof,negative,0
apuu fb wae im married,negative,0
wo maame tw3 piiii,negative,0
wop3 baby girl treatment nanso wano katikati adjoa koraa aden,negative,0
eiiiiii na y3 nna y3 b3 br3 wa ha sendi ma lecturer no 333rr😂😂😂,negative,0
people are comparing zendaya to keke palmer mo agyimi gyimi anaa comparing zendaya to akeelah eiii,negative,0
y3te sika so nso 3kcm de y3n,negative,0
ewiase aa wo bae kwasiasem nkoaaa,negative,0
hw3 ne gyimiieaa bi 😂😂😂😂😂,negative,0
africa nie daabi da nti na bibini koraa b3 y3 den wo wiase,negative,0
masa gyae jon nu na y3n ka twi,negative,0
y3 te sika so 3na 3kom di y3n😂😂😂,negative,0
😂😂😂😂😂 wei wei yɛ de gye cup,negative,0
s3 shatta dede o s3 wana nu oto tramadol ehu b3l3 bi,negative,0
bossu y3ka nokor3 kyer3 omoyedi tw3 no nso yie,negative,0
god is watching yall nyame b3 tua mo ka paaa spoiling team 😢😭 😃😊,negative,0
if its not about kumasi asante kotoko abeg dont tag me me ne wo nni nkyer3nkyer3mu biaaa in voice,negative,0
wode b3 cheati de3 nka masturbation y3,negative,0
s3 asa h3nko da 💙 💔 chelsea 🤦🏾‍♂️,negative,0
mese brofo fo saa,negative,0
patapaa sco pa tu ma na nothing makes sense anymore 🤨,negative,0
akekaakeka b3 ma w mo abodam nd3 a amoako atta nam yenfa okyena nso a ken nye ne dom so nam b3nkum asemyi dze ka,negative,0
street no so ay3 menyamenya aden whats up,negative,0
ah na dembele no aden,negative,0
ah na mdk nu wagyimi anaaa what is wo girl nu y3 nku anaaa otaa srasra eei 😂😂😂😂,negative,0
aban no hia sika rough,negative,0
su wo suu senior wo team foo 🤣,negative,0
oooh oya obi asem aa susuka wai na wo abodwes3 hunhuuun koraaa y3 ka ho asem wei wai 😂😂😂😂😂😂😂,negative,0
obiaara wo ni massa 😜,negative,0
we have the men but we are hungry y3ti sika so nanso 3kom di y3nn 😭 😔,negative,0
herrrhhhh fa wa no twi twi fem,negative,0
wo de3 ko barca martin braidwith mpo b3 y3 asenn wo tweeaaa ⚽⛹️🥎🏀🏐🏉🏈,negative,0
bibini koraa b3y3 d3n wo wiase 😂😂😂😂,negative,0
wo gyimii s3 nt3w dokono,negative,0
adurosɛm na ɛyɛ no dɛ siatoliwa,negative,0
sukuufuor no agyimi sen amanfuor a omo nkoo sukuu no bi da mpo,negative,0
ɛyɛ bɔn na wabɔn,negative,0
ashawo nso de3 nka love fa wo ho b3n,negative,0
saaa gyimi na 3bi gyimi waha no dei mongyae as3 ebi tweet aa womo think fri womo trumu ny3 wcmu adwene mu,negative,0
3ny3 gyimi na wagyi aa anka wob3ka s3 the government is using abena kokor,negative,0
enti de3n na yebedi,negative,0
🤣 🤣 he fool ankasa gangsta paa nso ooo,negative,0
wode3 ade3 eny3 bia wofoa so,negative,0
fatima de3 s3 nka haruna nka wo de3 djato fa wo ho b3n,negative,0
210 brcfo no 3nnyer me de,negative,0
ka na ka bio gyimii nkoaa,negative,0
hhmmmkɔte yɛ aboa ampa,negative,0
wawa fo ba na mafrim,negative,0
no b juju b dat 😅,negative,0
team no agu ooo😢😢,negative,0
wo tr3 su tus 😂😂😂 saddick obama 😂😂,negative,0
na wagyimi saaa this guy make u bore roff,negative,0
y3te sika so nso 3km de y3n herh biggest scam 😂😂😂😂,negative,0
fa wo gyimii firi h sika a mo wia mmoro qwickloan aboa bi ne wo kwasia bi ba🤑🤭,negative,0
e do aa make dem take come wanna top siafour ne ekum fo nkoaa,negative,0
nasum ne nakyi paa na me slappe,negative,0
then ony3 next ns3mhunu nkoaa na aka mu 😂😂😂😂😂,negative,0
woa wo kasa mekyi aa wontumi nka m3nim woy3,negative,0
e drink coke anka all this wont happen yk kwasia balls enkwaa na aka nu,negative,0
the way im exhausted yi paaaaa anka bro kojo b me lickings bi anka me ni be gye paaaa but bro kojo nni h 😂😂😂😂😂😂😂😂😫😫,negative,0
200 eih na accra kraaa y3 y3 sen 💀,negative,0
ewiase ne nsem foo de3 kyer3s3 empa yeho koraaa de3 aba nso no no,negative,0
mo nso no tumi ka brofo bi boo,negative,0
sika ho y3 den o 🤣🤣,negative,0
3nka me di b3 twa bet,negative,0
nipa foo na ka ns3m foo,negative,0
nyame b3tua klopp ka papaaapa,negative,0
girls like this omo nim nyansa de3 ehye me kraa ne s3 me te bi ho😪,negative,0
2 mins biaaa na dumsor nam mu,negative,0
3ny3 s3 obi koti y3 kitikiti oo ne tw3 n3 so kwasiaaa baaa sei,negative,0
wablocki me oooo oloni,negative,0
ose ne maame twem😭,negative,0
hw3 no guy guy bi,negative,0
adwaman twam ah woho b3kyere wo oo,negative,0
hw3 ni gyimieh bi wei song big pass sore in this country,negative,0
realities are catching up with those of them yɛti sika su ɛkɔm diyɛ🙂🙂,negative,0
klopp how ne sɛn,negative,0
wasom na 3b3 y3 wo chaaiin s3 adama kwainkwain y3gyina my s3 kolale wontumi tuamedor nyame wei ne best collabo afei mo bor y3n momome y3 y3 bawee s3 kotodwe mo 3nfii y3n 3fa y3 de3 mooba afei na mooba no y3 fake 33,negative,0
nti mede3 menka hoo yoo mate,negative,0
kurom ayɛ hye oo boss,negative,0
saaa thread yi bon 🤧🤧,negative,0
me hia mu mpo ma dawgi wo dada,negative,0
nyame betua wo ka siaaaa 😂,negative,0
nani sɛ congo dɔkono🤣🤣🤣,negative,0
herh rockstar gyae gyimie nu wai seb3 wele kontomire too dey kanye west song inside arh,negative,0
see eiiii face nka sika de3 wgyei di ko dada 😂😂😂😂😂 wy3 namin s3 nie waka 🌶🌶🌶🌶🌶 amakom,negative,0
asem bi nti aa nanka chelsea dier champions league fa wo ho b3n💁🏾‍♂️,negative,0
nyansa baako se nni mu,negative,0
boy wei nni sika nso ha me,negative,0
ei koo korti nu sori deɛ sei aa o biibiaa bɛyɛ wu fɛ😊😂,negative,0
ɛyɛ me nwanwa mpo,positive,1
ayeyie b3n na wo di ma nana nyame onipa dasane,positive,1
s3 wo wua wob3dane suroabfo,positive,1
y3ny3 baako y3ny3 mienu aha y3y3 apem ne fa y3fri kokoobin koy3 bad things w fumesua 😭😭😭🔥🔥🔥🔥,positive,1
kasa gu ma sum na me gyedi 🔥🔥🔥🔥🔥🔥🔥🔥,positive,1
aaawwww sika p3 nna fom 😂😂😂😂😂,positive,1
oh yhhh nyame adom nti,positive,1
waabr33 sinn yesu suaa as3ndua drudrudu ne y3n bonni nyinaaaa 3nti nya abotr3 na bibiaaa b3 fyn,positive,1
yε sen obiara or yε sen wɔn nyinaa concatenated forms in akuapem twi yεyε no yiye sen obiara or yε sen wɔn a aka no nyinaa expanded forms in akuapem twi,positive,1
me nyame nyame wodi yie a wobere woye yie a pressure kyeiwaa beyie nipa sansankroma yaa dwen adwenpa maradona adwenfi gyae konkonsa hello maa all these boys claiming outstanding no behw3 omo annya mo awuramu nti of course they are out standing yenenam uk,positive,1
nanso y3 se bibini 3nntumi nya depression so we keep it all in,positive,1
ahhh ya gye sika,positive,1
masa forget am nyame nhyira wo,positive,1
funtumfunafu ne dɛnkyɛmfunafu wɔn afuru bom nanso woredidi a na wɔreko efiri sɛ aduane dɛ yɛte no wɔ menetwitwie mu,positive,1
eeeiiii wo flexi me,positive,1
sika nkoaaaa the socialites of ghana 1 no,positive,1
obaa yi ho twa👌🏽👌🏽👌🏽❤️❤️❤️❤️❤️,positive,1
yɛrepɛ sika wo nso p3 points,positive,1
court sika nso ashiɛneɛ we move,positive,1
ah menya abotr3 s3n wei y3 de nya abotr3😓,positive,1
😂😂😂😂oh naa omo bɛ reporti ama wo ɛnyɛ competition koraa,positive,1
nti good luck noo gye baako kaho,positive,1
abɔnsam kɔti wa nanso nyankopɔn scissors adi nkunim,positive,1
wo kum apem a apem bɛba💥💥 yɛyɛ dɔmm 🎶🎶🎶🇦🇹,positive,1
wan na ɛkyɛrɛ mo kwan no wan na ɛma mo the opportunity yes rap no yɛ charity give it back to community yeah uh,positive,1
1057fm abusua nnim hospital akatua nso m nim ayie y3 h33333 wate anaaaa,positive,1
owura me se siso biom wai,positive,1
yɛ yɛ asanteman asante kotoko🎼🎵 wo kum apem apem bɛba 🎼🎵 sɛ wokɔ cape a ɔmo se vipers 😏 sɛ wokɔ volta a ɔmo lions 😏 sɛ wokɔ accra i dont even know 😛 na sɛ woba kumasi a ɛyɛ faabulous 🔥 ❤️ faaaaaaaaaaaaaabulous faaaaaaaaaaaaaabulous faaaaaaaaaaaaaabulous,positive,1
de3 33y3 me de3 3y3 me 3san y3 me y3 me yie 💨🔥,positive,1
i woke up in new bugatti koobibini sii buzanga ei bibinii captain hook to da ewiase tho,positive,1
munni ahurusi anidaso no mu munnyina pintinn wɔ ahohia mu munkura mpaebɔ mu denneennen romafo 1212,positive,1
sika mpo mfa neho lord kenya,positive,1
3twamu anaa 3nyesaa dia fr3me,positive,1
nkor ne fie erh😂,positive,1
adea me mp3 aa ne obaa aa ɔkastuffs,positive,1
ei herh ibi ice cream anaa toffee,positive,1
eeii my wife 3no mpo na mep3 no,positive,1
nkran ha di3 saa,positive,1
enti y3ka two days ago aa na ay3 d3n😹,positive,1
nsuo 3ne vitamilk na 3s3,positive,1
wei de3 wo ly paaa oo,positive,1
npp fuo na 3di e levy baa y3ndc fuo b3 y3 nu hit🔥🔥,positive,1
ebusua wo fie y3 p3 sika,positive,1
yɛn tua asante kotoko heads to appeals committee on maxwell konadu decision,positive,1
infact friday eyumbrr biara menyuwa gye papaapa ara,positive,1
10 peswas koraaa i go take,positive,1
ei chelsea na mendy w he,positive,1
nti obiaaa nti mi ahhhh,positive,1
sika dam na mebo🥹,positive,1
eeeiiiianaa minko ton ponko cus,positive,1
cuzzzzzz mehia sika bebree,positive,1
saaa tokro no de ns3m aba wiase yi mu paa,positive,1
hw3 y3 wo krom,positive,1
asakaa na 3wc so,positive,1
shot on target koraaa cnya bi nbc y3b3 gua cmo ankasa😂😂,positive,1
🤣🤣🤣🤣🤣🤣🤣🤣🤣 nana s3 anka 3y3 saa anka obiaaa w bi ooo,positive,1
no celibacy me tu t3,positive,1
ebi nom ka banku ebi nom tn banku ebi nom hy3 banku nanso y3n de3 y3b3 di banku daa 🙏🤣🤣🤣,positive,1
masa hw3 wo kasa yie ooooo,positive,1
gyae 3nnka saa biomu😂😂😂😂😂,positive,1
no nima no wc 🇬🇭,positive,1
wo deɛ mɛnsuro yɛ twe aah ɛbɛ ba,positive,1
eyramadzo wherever udey nyame nhyira wo heerrr solid babe ankasa😍😍😍😍,positive,1
ma wonsa nsi fem hw3,positive,1
yesu kristo asɔre efire ewu fu mo onua ei ɔde ne ogya no apepa yɛn bɔne nyinaa ama me ne wo abɛyɛ ɔkra tease fo nti ɛsɛsɛ me ni wo yɛ da nase da nase daa yesu kristo asɔre efire ewu fu mo onua ei ɔde ne mogya dehyeɛ no apepa yɛn bɔne nyinaa ama mi ni wo abɛyɛ ɔkra tease fo,positive,1
😂😂😂 abeg abi krobo boy too aiiiiii,positive,1
me nso mafe wo dodo,positive,1
sika oo sika abrokyire sika 😄😄😄,positive,1
me nua 3nye hweeeye ko a me to kosua ama wo,positive,1
adwuma da barima anim,positive,1
mongyae me na mento madonko pa bi,positive,1
menso saa ooo nanso menni kumasi me nsa ahwan nti me y3 me ho aduro wo obuasi,positive,1
😂😂😂oh me y3 okay oo 3nha me kraa,positive,1
as kotoko dey buy chief justice some too dey buy waakye attendants hajia kande me p3 shito me wele bebree,positive,1
bossu kwadaso forbes anaa,positive,1
awurade fane bone kye no wai 🙏🏿,positive,1
kawawa woyɛ too morch,positive,1
wo k p3 orphan ei koo,positive,1
presby hymn 791 presby hymn 791 stanza 1 ɔhɔho ne mamfrani na meyɛ wɔ fam ha masase mmɛn ha baabi minni fi pa wɔ ha ɔhaw ɔbrɛ amane na yɛde tu ha kwan nɔsoro hɔ na nyame bɛma mahome sann,positive,1
nipa nso y3 den chillli 😌,positive,1
masore anopa tutuutu pe sika menya a mobehu se mama nso betwi ne benz nyankopon b3seiho paw debia na kweku de3 sikasem nkoa na onim nka me mpre ohia nma meho anaa you dont know s3 sika nie kweku nie ohia se metie everyday am on my way verse 🔥🔥,positive,1
agoro wɔ nani so sene super mario,positive,1
ano katikati nation y3 sii so nky33 y3 nanso yano awu we coming like a ranging storm 🔥🔥🥵🥵,positive,1
matɔ me ɛya wo number,positive,1
den dem say wana atonko no some snake dey top but as boys dema eye no see dier 3hɔ aa na y3 b3ko nyame ahw3 y3nso saaa herh sss,positive,1
afei wo nan naaa🤣,positive,1
ani da h s3 tv 3,positive,1
as3m oooo na abr3😂😂,positive,1
gye me boso odo yewu 😌,positive,1
ya ti nso yen fa 🤦🏾‍♂️,positive,1
woa renti ooooonti b3tua saaa tax no,positive,1
ew flood no mu anas3 de3n,positive,1
guy guy saaa na wiase no k nawiey3😂,positive,1
wiase nyinaa nubian queen na y3 obaa oo,positive,1
man uhw3 wo nua kitiwaa chelsea de3 cy3,positive,1
baby gye me boso,positive,1
fine girl cse ne din de agyeiwaaaaaaa,positive,1
fine man akakaduro wura mep3 ade ay3 aduane m3san asa bi na mede bi nso atua,positive,1
as one of my dons talk nyame asem di3 bible koraa si 3w kristo ni biaa akoma mu but 3to da wannim na wanfa ah emba biom hmmm,positive,1
mo kyer3 bi o,positive,1
yenni sika oo but y3 ha adwen 😬,positive,1
3n3 3b3y3 s3 tontonsansa3,positive,1
mapimso wo kumasi nti wohia confirmation 👊🏽 blaaaah,positive,1
wob3tease amame me boy newo dabiaa m3ba wonky3n ab3da wob3 wale me😂😂😂,positive,1
post biaaa na $16m nam muherrrr ma feeeeli ama wo ooooh🙌🏾,positive,1
ɛnhyɛ me ho a mehyɛ me dɛɛm mene obia nni asɛm,positive,1
wo b3 shi kontomire,positive,1
arh eii mey3m kraa ahy3 me,positive,1
fb baako oh baako twitter baako whatsapp page bia mu nso baako b3 w mu ne good guy nso dey ne crush ne sugar daddy bi nso dey 1 tight corner,positive,1
yagye sika ooo yenso y3 time a so ooooo,positive,1
krobea beku me faaaaaaabbbulous 🇵🇪💪,positive,1
me dokono nti na wo twi mako de3 aaa m3y3 ice kenkey,positive,1
me tie nnipa ano a anka manyɛ yie ɛkaa kitikiti me de hyɛɛ bayie,positive,1
oh me ba oo,positive,1
mmaa wo wiase o,positive,1
yɛnsuro onyankopɔn nsan nsuro nnipa,positive,1
meho wo sei arh na ma b jack🤍🤍🤍🥰,positive,1
ei smoochy 🤣🤣🤣 so you you dey ei ewiase paa,positive,1
to wo nnan bɔ ball mu ma no nkɔhyɛ net mu na gye 4plots my son go play ball straight,positive,1
six slips no nyinaa apepa sei tam😂😂,positive,1
ɔpɛnimma 15 2021 ɔnyankopɔn apɔmuden mpaemuka me yɛ onyankopɔn animonyam a ɛhyren ma di bɔne yaredom ne ɔwuo so onyame animonyam a hyɛ me ma na ɛma me ahoɔden ne yiyedie abre nyenaa yareɛ ne ho nsunsunsoɔ bia ɛni ho kwan wo me mu aleluya,positive,1
yoo mu fa k taadi 333r nansu die3 eti3 bia s3 3k taadi aa 3b3 fa kaneshie p333 🤣🤣🤣,positive,1
wo ti abrokyire re practici democracy gye tourist visa bra na yen ko faci dampare bronya yi w obra spot 🥂,positive,1
wo deɛ mɛnsuro yɛ twe aah ɛbɛ ba,positive,1
chale me naa o,positive,1
atanfo no wo bɔ me to hɔ last year but afii wei diɛ wɔboa me yɛ kpenlɔ me te nyame nifa so na me bɔ club beer tina sɛ wo twemo na wo ho me a charley twem kɔ cause evivin tɔ,positive,1
na wo kaa s3 y3b3gye wo,positive,1
nepa don buy generator ooo,positive,1
mode3 s3 agorc bi na modi😂😂😂,positive,1
me nua 3nye hweeeye ko a me to kosua ama wo,positive,1
sika besu featuring and via,positive,1
na fa kɔ tɔ kyibom pɛkyɛɛɛɛ,positive,1
kitana of mortal combat anaa wose kyeiwaa,positive,1
nufuo na 33to adonko sei 🤣🤣🤣💔💔💔,positive,1
baako suro 🤣 🤣 🤣 🤣 the matta chop hot 🔥,positive,1
eeei this de3 nyame ay3 bi ampa,positive,1
enti nufuor na onipa ba rewoso no s3 hajia munera hausa koko no,positive,1
de3 natopa 3di me aba wiase na m3kyer3 no odo de3 wawo me ahy3 me na mekyer3 no odo papa papabi ee madiepena ee obi biibi ne de3 way3 no yei dady daddy i love you aseda nko 3mma ghana mmrante3,positive,1
🤲🏿mede aky3 wo dada,positive,1
anaa saa adwuma no alfred a gyae,positive,1
happy birthday queen nyankopɔn nkɔso nhyira wo na ɔnyɛ wo kɛseɛ🙏 ɛnnɛ yɛ wo da🎊🎊🎊,positive,1
bie kwaen ma mi o fis3 mida aa minda,positive,1
eii you bed anaa mutumbanza,positive,1
🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹 🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹faaaaaaabulousssssssswo kum apem a apem beba,positive,1
me din aka mmaa no tes3 lipstick,positive,1
awurade b3y3 ade nyinaa foforo b3 sesa me sh3br3 nyinaa ama me 🙏🏾,positive,1
but low key dbee ns3m no agye gals no bi o 😂💔,positive,1
sɛ deɛ jah man ka no wote yɛ wo passi na wa dashe wo pass na wa dashe saa na saa nso fa woho hyɛm na ma wani nso yɛ den 👍🏿,positive,1
more revelations on 111121 akye saa😷😎,positive,1
hahahahahahahaha hahaha massa k na ko twa lotto,positive,1
wei nso y3nka nkyer3 wo ansa 💯💯💯💯,positive,1
